Date,Time,Dir deg,WSMDir deg,WSK,WSMK kph,AvgTemp C,AvgRh %,AvgBP mbar,Rain mm,AvgSR W/m^2,Batt V,Spanel V
2005 Jun 06,11:20,346,347,10.4,14.9,16.2,82,1009.5,0,-1, , 
2005 Jun 06,11:30,337,336,7.9,11.4,16.2,82,1009.4,0,-2, , 
2005 Jun 06,11:40,336,333,9.6,14.9,16.1,82,1009.5,0,-2, , 
2005 Jun 06,11:50,326,348,10.7,14.9,16.1,83,1009.5,0,-2, , 
2005 Jun 06,12:00,335,342,11,18.9,16.1,82,1009.5,0,-1,12.7,0
2005 Jun 06,12:10,337,344,12.8,17.7,16.2,81,1009.5,0,-2, , 
2005 Jun 06,12:20,336,334,12.2,17.7,16.2,81,1009.6,0,-2, , 
2005 Jun 06,12:30,340,342,13.9,21.8,16.1,81,1009.7,0,-2, , 
2005 Jun 06,12:40,336,312,12.4,19.5,16.1,81,1009.7,0,0, , 
2005 Jun 06,12:50,337,337,13.2,20.6,16,81,1009.8,0,3, , 
2005 Jun 06,13:00,336,352,11.7,19.5,16,81,1009.8,0,9, , 
2005 Jun 06,13:10,338,335,10.7,17.7,16,82,1009.9,0,22, , 
2005 Jun 06,13:20,331,329,11.1,18.9,16,82,1009.8,0,40, , 
2005 Jun 06,13:30,335,334,11.6,17.7,16,82,1009.8,0,44, , 
2005 Jun 06,13:40,325,318,9.5,15.4,15.8,85,1009.9,0,69, , 
2005 Jun 06,13:50,331,351,10.6,20,15.9,85,1009.9,0,67, , 
2005 Jun 06,14:00,341,337,14.8,21.8,16.1,82,1009.9,0,114, , 
2005 Jun 06,14:10,327,347,14.2,20.6,16.4,83,1009.9,0,138, , 
2005 Jun 06,14:20,334,334,13.1,20,16.6,82,1009.9,0,160, , 
2005 Jun 06,14:30,339,350,16,27.5,16.9,80,1009.9,0,183, , 
2005 Jun 06,14:40,333,318,16.8,24.1,17.1,80,1009.9,0,311, , 
2005 Jun 06,14:50,338,339,18.9,25.2,17.4,79,1010,0,285, , 
2005 Jun 06,15:00,329,335,16.6,26.4,17.5,77,1010.1,0,320,12.8,13.1
2005 Jun 06,15:10,321,306,17.4,26.9,17.7,77,1010.1,0,314, , 
2005 Jun 06,15:20,325,322,17.7,25.8,17.6,82,1010.2,0,430, , 
2005 Jun 06,15:30,317,326,20.8,28.7,17.6,83,1010.2,0,498, , 
2005 Jun 06,15:40,321,330,18.5,24.6,17.7,82,1010.2,0,549, , 
2005 Jun 06,15:50,321,316,18.6,26.9,18,80,1010.2,0,570, , 
2005 Jun 06,16:00,310,298,20,29.8,18.3,80,1010.2,0,584, , 
2005 Jun 06,16:10,314,293,22.3,31.6,18.2,79,1010.1,0,655, , 
2005 Jun 06,16:20,319,306,20.3,29.8,18.4,78,1010.1,0,684, , 
2005 Jun 06,16:30,309,303,20.8,30.4,18.6,77,1010.2,0,690, , 
2005 Jun 06,16:40,313,291,21.4,35,18.6,76,1010.2,0,744, , 
2005 Jun 06,16:50,312,304,22.6,29.8,18.5,76,1010.1,0,763, , 
2005 Jun 06,17:00,309,300,23.5,35,18.7,76,1010.1,0,791, , 
2005 Jun 06,17:10,309,305,21.3,31.6,18.7,76,1010.2,0,815, , 
2005 Jun 06,17:20,310,303,23.2,31.6,18.9,75,1010.1,0,839, , 
2005 Jun 06,17:30,310,308,24.1,30.4,18.8,75,1010.1,0,861, , 
2005 Jun 06,17:40,313,300,23.1,35,19,74,1010.2,0,884, , 
2005 Jun 06,17:50,307,312,25,33.9,18.8,75,1010.2,0,903, , 
2005 Jun 06,18:00,309,302,23.4,32.7,19,75,1010.2,0,924,13.5,13.8
2005 Jun 06,18:10,309,296,21.1,32.7,19.2,74,1010.3,0,940, , 
2005 Jun 06,18:20,308,315,23,32.1,19.2,73,1010.3,0,960, , 
2005 Jun 06,18:30,302,301,23.4,35.6,19,74,1010.4,0,975, , 
2005 Jun 06,18:40,307,285,22.3,31.6,19.2,73,1010.4,0,986, , 
2005 Jun 06,18:50,313,310,21.4,31.6,19.5,73,1010.3,0,1001, , 
2005 Jun 06,19:00,308,308,21.8,32.1,19.5,73,1010.3,0,1008, , 
2005 Jun 06,19:10,304,293,21.5,33.9,19.7,72,1010.4,0,1013, , 
2005 Jun 06,19:20,303,299,23.5,31.6,19.5,73,1010.4,0,1023, , 
2005 Jun 06,19:30,304,306,22.8,32.7,19.5,74,1010.4,0,1026, , 
2005 Jun 06,19:40,309,297,21.2,28.7,19.6,73,1010.3,0,1026, , 
2005 Jun 06,19:50,307,310,21,30.4,19.7,73,1010.3,0,1029, , 
2005 Jun 06,20:00,300,288,22.8,31.6,19.6,73,1010.3,0,1027, , 
2005 Jun 06,20:10,301,288,20.6,31.6,19.8,72,1010.3,0,1022, , 
2005 Jun 06,20:20,310,305,21.7,30.4,19.6,73,1010.2,0,1017, , 
2005 Jun 06,20:30,305,307,21.1,29.8,19.5,73,1010.1,0,1015, , 
2005 Jun 06,20:40,303,306,21,30.4,19.7,72,1010.1,0,1008, , 
2005 Jun 06,20:50,308,297,20.9,29.8,19.6,73,1010.1,0,998, , 
2005 Jun 06,21:00,309,314,20.5,28.1,19.4,73,1010.2,0,989,13.6,13.9
2005 Jun 06,21:10,306,296,20.3,27.5,19.5,73,1010.2,0,974, , 
2005 Jun 06,21:20,302,294,21.2,30.4,19.5,74,1010.2,0,961, , 
2005 Jun 06,21:30,301,309,22.6,32.7,19.5,74,1010.3,0,950, , 
2005 Jun 06,21:40,302,307,21.7,29.8,19.3,74,1010.4,0,895, , 
2005 Jun 06,21:50,305,302,20.1,31,19.2,75,1010.3,0,909, , 
2005 Jun 06,22:00,305,297,21.4,31.6,19.2,75,1010.3,0,854, , 
2005 Jun 06,22:10,293,303,19.3,28.1,19.5,74,1010.4,0,884, , 
2005 Jun 06,22:20,306,298,19.8,27.5,19.5,74,1010.4,0,864, , 
2005 Jun 06,22:30,302,307,18.7,26.9,19.4,74,1010.3,0,669, , 
2005 Jun 06,22:40,304,311,19.6,28.7,19.3,75,1010.3,0,716, , 
2005 Jun 06,22:50,311,308,18.8,28.1,19.4,74,1010.2,0,773, , 
2005 Jun 06,23:00,311,295,18,25.2,19.3,74,1010.2,0,696, , 
2005 Jun 06,23:10,303,304,16.8,26.9,19.4,74,1010.1,0,711, , 
2005 Jun 06,23:20,307,291,19,32.7,19,76,1010,0,670, , 
2005 Jun 06,23:30,306,311,18.7,25.8,19,76,1010,0,644, , 
2005 Jun 06,23:40,306,298,18.5,26.9,19,76,1010,0,575, , 
2005 Jun 06,23:50,304,310,20.1,28.7,18.9,77,1010,0,569, , 
2005 Jun 07,0:00,313,313,17,24.6,19,77,1010,0,523,13.4,13.7
2005 Jun 07,0:10,304,308,18.9,26.9,18.9,77,1010,0,485, , 
2005 Jun 07,0:20,306,293,18.2,28.7,18.8,77,1010,0,447, , 
2005 Jun 07,0:30,303,285,19.9,27.5,18.7,78,1010,0,420, , 
2005 Jun 07,0:40,302,295,18.6,28.1,18.6,78,1010.1,0,386, , 
2005 Jun 07,0:50,305,299,18.4,25.2,18.6,78,1010.1,0,346, , 
2005 Jun 07,1:00,311,307,18.8,26.4,18.5,79,1010.2,0,307, , 
2005 Jun 07,1:10,313,317,16.8,25.8,18.6,79,1010.3,0,258, , 
2005 Jun 07,1:20,315,300,18.3,29.2,18.4,79,1010.3,0,214, , 
2005 Jun 07,1:30,309,312,18.5,26.4,18.2,81,1010.3,0,166, , 
2005 Jun 07,1:40,315,308,18.4,25.8,17.8,82,1010.4,0,135, , 
2005 Jun 07,1:50,312,303,19.2,27.5,17.6,83,1010.5,0,119, , 
2005 Jun 07,2:00,314,313,16,22.9,17.5,84,1010.6,0,91, , 
2005 Jun 07,2:10,313,302,17.4,28.1,17.3,85,1010.7,0,72, , 
2005 Jun 07,2:20,316,306,17.1,24.1,17,86,1010.8,0,52, , 
2005 Jun 07,2:30,322,318,14.9,21.2,16.9,86,1010.9,0,28, , 
2005 Jun 07,2:40,322,314,13.6,20.6,16.6,86,1010.9,0,9, , 
2005 Jun 07,2:50,322,323,12,21.2,16.4,87,1010.9,0,1, , 
2005 Jun 07,3:00,327,335,12,18.9,16.4,88,1011,0,-1,12.9,1
2005 Jun 07,3:10,328,323,12.7,18.3,16.4,88,1011,0,-1, , 
2005 Jun 07,3:20,327,333,12.3,18.3,16.4,88,1011.1,0,-1, , 
2005 Jun 07,3:30,327,321,10.8,16.6,16.5,88,1011.2,0,-1, , 
2005 Jun 07,3:40,322,308,11.8,18.9,16.5,88,1011.3,0,-2, , 
2005 Jun 07,3:50,314,309,12.7,18.3,16.4,89,1011.4,0,-1, , 
2005 Jun 07,4:00,318,314,13.8,20,16.4,88,1011.4,0,-2, , 
2005 Jun 07,4:10,315,299,13.9,18.9,16.3,89,1011.4,0,-2, , 
2005 Jun 07,4:20,314,328,13.7,21.2,16.2,88,1011.5,0,-2, , 
2005 Jun 07,4:30,311,305,13.3,22.3,16.2,88,1011.6,0,-2, , 
2005 Jun 07,4:40,307,295,13,16.6,16.2,88,1011.7,0,-2, , 
2005 Jun 07,4:50,309,308,13.5,17.7,16.1,89,1011.7,0,-2, , 
2005 Jun 07,5:00,307,303,12.7,18.9,16.1,90,1011.8,0,-2, , 
2005 Jun 07,5:10,310,307,13.5,17.2,16.2,90,1011.8,0,-1, , 
2005 Jun 07,5:20,313,306,13.7,20,16.2,90,1011.7,0,-2, , 
2005 Jun 07,5:30,308,304,15.6,22.3,16.2,90,1011.8,0,-1, , 
2005 Jun 07,5:40,305,309,16.2,21.2,16.2,90,1011.8,0,-2, , 
2005 Jun 07,5:50,308,310,14.6,21.2,16.2,90,1011.8,0,-2, , 
2005 Jun 07,6:00,305,309,15.6,24.1,16.1,90,1011.8,0,-2,12.7,0
2005 Jun 07,6:10,307,308,16.3,23.5,16,90,1011.8,0,-2, , 
2005 Jun 07,6:20,306,306,16,21.2,16,90,1011.8,0,-2, , 
2005 Jun 07,6:30,307,292,15.9,21.8,15.9,89,1011.8,0,-2, , 
2005 Jun 07,6:40,309,305,15.9,22.3,15.9,88,1011.7,0,-2, , 
2005 Jun 07,6:50,312,305,13.4,19.5,16,87,1011.7,0,-2, , 
2005 Jun 07,7:00,307,309,15.2,20,16,87,1011.7,0,-2, , 
2005 Jun 07,7:10,312,318,12.3,18.9,16.1,86,1011.7,0,-2, , 
2005 Jun 07,7:20,312,319,12.9,18.3,16.1,85,1011.7,0,-2, , 
2005 Jun 07,7:30,312,310,13.9,19.5,16.1,84,1011.5,0,-2, , 
2005 Jun 07,7:40,309,308,13.6,17.7,16.1,86,1011.4,0,-2, , 
2005 Jun 07,7:50,310,310,11.7,16,16,86,1011.3,0,-2, , 
2005 Jun 07,8:00,309,305,13,17.7,16.1,86,1011.3,0,-1, , 
2005 Jun 07,8:10,310,309,13,17.7,16.1,87,1011.1,0,-1, , 
2005 Jun 07,8:20,314,307,13.8,18.9,16,87,1011,0,-2, , 
2005 Jun 07,8:30,317,320,12.5,18.3,16,88,1010.9,0,-2, , 
2005 Jun 07,8:40,315,314,13.3,21.2,15.9,90,1010.9,0,-2, , 
2005 Jun 07,8:50,321,319,13.9,22.3,15.8,90,1010.8,0,-2, , 
2005 Jun 07,9:00,328,334,12,18.3,15.7,91,1010.7,0,-3,12.7,0
2005 Jun 07,9:10,333,332,9.4,13.1,15.6,92,1010.7,0,-3, , 
2005 Jun 07,9:20,329,342,9,15.4,15.5,92,1010.6,0,-3, , 
2005 Jun 07,9:30,329,311,9.7,15.4,15.4,91,1010.4,0,-3, , 
2005 Jun 07,9:40,330,332,9.9,14.3,15.2,89,1010.3,0,-3, , 
2005 Jun 07,9:50,327,319,10,14.9,15.2,90,1010.2,0,-3, , 
2005 Jun 07,10:00,328,332,9.8,14.3,15.1,90,1010.1,0,-4, , 
2005 Jun 07,10:10,323,318,10.4,15.4,15,91,1010.1,0,-4, , 
2005 Jun 07,10:20,326,321,9.6,13.7,15,90,1010.1,0,-3, , 
2005 Jun 07,10:30,332,337,9,12.5,14.9,90,1010,0,-3, , 
2005 Jun 07,10:40,331,325,9.2,13.7,14.9,89,1010,0,-3, , 
2005 Jun 07,10:50,325,340,9.5,14.3,14.9,91,1010,0,-3, , 
2005 Jun 07,11:00,322,327,10.2,17.7,14.9,92,1010,0,-2, , 
2005 Jun 07,11:10,328,317,9.9,14.3,14.9,92,1009.9,0,-3, , 
2005 Jun 07,11:20,331,335,9.9,17.7,14.8,92,1009.9,0,-3, , 
2005 Jun 07,11:30,333,332,11.1,15.4,14.8,91,1009.9,0,-2, , 
2005 Jun 07,11:40,330,329,13,22.9,15,89,1009.8,0,-1, , 
2005 Jun 07,11:50,327,337,11.5,23.5,15.1,88,1009.8,0,-2, , 
2005 Jun 07,12:00,330,328,12.1,18.3,15.2,88,1009.8,0,-2,12.7,0
2005 Jun 07,12:10,331,321,10.2,14.9,15.2,88,1009.7,0,-2, , 
2005 Jun 07,12:20,332,319,9.8,13.7,15.2,89,1009.7,0,-2, , 
2005 Jun 07,12:30,330,332,10.5,22.3,15.3,89,1009.8,0,-1, , 
2005 Jun 07,12:40,329,336,11.4,20,15.3,90,1009.9,0,0, , 
2005 Jun 07,12:50,329,332,11.9,18.3,15.3,90,1009.9,0,2, , 
2005 Jun 07,13:00,330,336,11.9,18.9,15.3,90,1010,0,9, , 
2005 Jun 07,13:10,327,319,13.7,20,15.3,89,1010,0,20, , 
2005 Jun 07,13:20,328,330,12.9,20.6,15.4,89,1010.1,0,30, , 
2005 Jun 07,13:30,323,315,14.9,25.2,15.4,87,1010.1,0,44, , 
2005 Jun 07,13:40,328,323,13.4,19.5,15.5,87,1010.2,0,56, , 
2005 Jun 07,13:50,326,345,11.7,18.3,15.6,86,1010.2,0,71, , 
2005 Jun 07,14:00,328,332,14,21.8,15.7,86,1010.2,0,88, , 
2005 Jun 07,14:10,326,334,13.3,21.2,15.8,85,1010.3,0,114, , 
2005 Jun 07,14:20,329,331,13.6,20.6,16,84,1010.3,0,136, , 
2005 Jun 07,14:30,325,331,14.5,23.5,16.1,82,1010.4,0,177, , 
2005 Jun 07,14:40,314,301,17.3,26.4,16.2,81,1010.5,0,189, , 
2005 Jun 07,14:50,325,318,16.3,23.5,16.3,81,1010.6,0,219, , 
2005 Jun 07,15:00,319,305,15.1,21.8,16.4,80,1010.8,0,225,12.9,13.1
2005 Jun 07,15:10,318,327,16.1,26.4,16.4,79,1010.9,0,261, , 
2005 Jun 07,15:20,330,346,13.4,22.9,16.5,79,1010.9,0,351, , 
2005 Jun 07,15:30,329,319,13.9,22.9,17,77,1011,0,440, , 
2005 Jun 07,15:40,314,298,17,22.9,17.1,76,1011,0,472, , 
2005 Jun 07,15:50,320,315,16.7,25.2,17.2,76,1011,0,592, , 
2005 Jun 07,16:00,318,303,16.7,24.6,17.5,75,1010.9,0,613, , 
2005 Jun 07,16:10,306,316,18,27.5,17.6,75,1010.8,0,647, , 
2005 Jun 07,16:20,313,299,16.1,28.1,17.6,75,1010.9,0,680, , 
2005 Jun 07,16:30,313,293,16.3,27.5,17.9,74,1010.9,0,708, , 
2005 Jun 07,16:40,304,298,19,26.4,17.9,74,1010.9,0,736, , 
2005 Jun 07,16:50,303,309,19.4,26.9,17.9,74,1010.9,0,764, , 
2005 Jun 07,17:00,311,307,19.6,29.2,18.1,73,1010.9,0,789, , 
2005 Jun 07,17:10,304,307,20,30.4,18.1,73,1010.9,0,816, , 
2005 Jun 07,17:20,303,304,18.7,28.1,18.3,72,1011,0,838, , 
2005 Jun 07,17:30,301,273,19.9,29.8,18.5,71,1011.1,0,860, , 
2005 Jun 07,17:40,312,306,19.1,26.9,18.6,71,1011.1,0,882, , 
2005 Jun 07,17:50,300,298,20.3,30.4,18.4,72,1011.1,0,904, , 
2005 Jun 07,18:00,307,287,18.4,28.1,18.6,72,1011.2,0,924,13.6,13.9
2005 Jun 07,18:10,303,306,19.2,29.2,18.8,71,1011.2,0,944, , 
2005 Jun 07,18:20,307,304,18.5,28.7,19,69,1011.1,0,960, , 
2005 Jun 07,18:30,304,288,19.2,26.4,18.9,70,1011,0,975, , 
2005 Jun 07,18:40,305,322,18.7,27.5,19,70,1011,0,989, , 
2005 Jun 07,18:50,298,315,19.3,27.5,19.1,70,1010.9,0,1002, , 
2005 Jun 07,19:00,305,277,17.7,24.6,19.3,69,1011,0,1008, , 
2005 Jun 07,19:10,292,279,18.3,28.1,19.4,69,1011,0,1016, , 
2005 Jun 07,19:20,303,306,16.6,25.8,19.3,69,1011.1,0,1020, , 
2005 Jun 07,19:30,296,306,15.8,24.6,19.3,69,1011.1,0,1024, , 
2005 Jun 07,19:40,306,288,18.6,26.4,19.2,70,1011,0,1022, , 
2005 Jun 07,19:50,309,332,17.5,25.2,19.3,70,1010.9,0,1025, , 
2005 Jun 07,20:00,301,292,18.6,27.5,19.2,70,1010.9,0,1023, , 
2005 Jun 07,20:10,301,310,19.1,32.1,19.2,70,1010.9,0,1020, , 
2005 Jun 07,20:20,302,307,17.2,24.6,19.2,70,1010.9,0,1014, , 
2005 Jun 07,20:30,305,302,17.2,28.1,19.3,70,1010.9,0,1010, , 
2005 Jun 07,20:40,311,297,16.9,26.9,19.4,70,1011,0,996, , 
2005 Jun 07,20:50,303,293,19,28.1,19.5,70,1011,0,996, , 
2005 Jun 07,21:00,299,300,18.1,26.4,19.4,70,1011,0,981,13.7,14
2005 Jun 07,21:10,293,281,18.7,26.4,19.5,70,1011,0,968, , 
2005 Jun 07,21:20,303,295,17.1,31.6,19.5,70,1011,0,959, , 
2005 Jun 07,21:30,310,299,16.7,25.2,19.4,71,1011,0,909, , 
2005 Jun 07,21:40,300,298,17.4,27.5,19.4,71,1011,0,933, , 
2005 Jun 07,21:50,300,312,18.9,28.1,19.3,71,1010.8,0,882, , 
2005 Jun 07,22:00,305,273,17.2,30.4,19.2,72,1010.7,0,894, , 
2005 Jun 07,22:10,314,307,17,26.9,19.5,71,1010.7,0,848, , 
2005 Jun 07,22:20,310,315,17.8,28.1,19.3,71,1010.6,0,842, , 
2005 Jun 07,22:30,304,307,16.7,27.5,19.2,71,1010.6,0,809, , 
2005 Jun 07,22:40,298,284,18.6,26.9,19,72,1010.5,0,785, , 
2005 Jun 07,22:50,303,281,16.1,24.6,19.3,72,1010.4,0,754, , 
2005 Jun 07,23:00,300,305,17.6,28.1,19.2,72,1010.2,0,720, , 
2005 Jun 07,23:10,304,309,18.4,26.4,19.1,72,1010.2,0,686, , 
2005 Jun 07,23:20,310,300,18.2,25.8,19,72,1010.1,0,656, , 
2005 Jun 07,23:30,300,296,18.2,26.4,18.8,73,1010.2,0,624, , 
2005 Jun 07,23:40,300,301,18.1,24.6,19,74,1010.1,0,588, , 
2005 Jun 07,23:50,303,298,18.2,24.1,18.9,74,1010.1,0,552, , 
2005 Jun 08,0:00,303,302,17.5,25.8,18.9,74,1010,0,513,13.4,13.7
2005 Jun 08,0:10,308,304,17.5,23.5,18.7,74,1010,0,479, , 
2005 Jun 08,0:20,307,298,16.1,25.8,18.6,75,1009.9,0,441, , 
2005 Jun 08,0:30,311,306,15.4,26.4,18.8,74,1009.9,0,404, , 
2005 Jun 08,0:40,311,292,16.6,25.2,18.7,75,1010,0,361, , 
2005 Jun 08,0:50,306,301,17.2,25.2,18.5,76,1010,0,327, , 
2005 Jun 08,1:00,312,306,17.7,24.6,18.4,77,1009.9,0,294, , 
2005 Jun 08,1:10,303,307,17.4,26.4,18.2,78,1009.9,0,249, , 
2005 Jun 08,1:20,310,306,17.7,25.2,18,79,1009.9,0,207, , 
2005 Jun 08,1:30,316,310,15.4,24.6,18,79,1009.9,0,168, , 
2005 Jun 08,1:40,312,306,16.1,22.3,17.7,80,1010,0,136, , 
2005 Jun 08,1:50,310,306,17.7,24.1,17.5,81,1010,0,107, , 
2005 Jun 08,2:00,311,308,16.4,24.1,17.3,83,1010.1,0,85, , 
2005 Jun 08,2:10,314,313,15.3,22.9,17.1,83,1010.1,0,64, , 
2005 Jun 08,2:20,314,320,16.1,24.6,16.8,85,1010.1,0,43, , 
2005 Jun 08,2:30,314,319,16.2,22.3,16.5,86,1010,0,22, , 
2005 Jun 08,2:40,327,318,13.6,20.6,16.3,87,1010,0,8, , 
2005 Jun 08,2:50,325,323,12.1,17.7,16.1,88,1010,0,0, , 
2005 Jun 08,3:00,331,334,11.5,17.7,15.9,89,1010,0,-3,13,1.6
2005 Jun 08,3:10,330,338,11.8,17.2,15.8,90,1010,0,-4, , 
2005 Jun 08,3:20,332,334,11.7,18.3,15.6,91,1010,0,-4, , 
2005 Jun 08,3:30,330,331,11.5,17.2,15.5,91,1010.1,0,-4, , 
2005 Jun 08,3:40,333,318,11,16.6,15.4,92,1010.2,0,-4, , 
2005 Jun 08,3:50,337,343,10.2,17.7,15.2,92,1010.3,0,-4, , 
2005 Jun 08,4:00,333,335,11.1,15.4,15.1,93,1010.4,0,-4, , 
2005 Jun 08,4:10,337,335,10.8,18.3,15.1,94,1010.5,0,-4, , 
2005 Jun 08,4:20,336,340,10.2,15.4,15,94,1010.6,0,-4, , 
2005 Jun 08,4:30,333,333,10.4,14.3,15,94,1010.7,0,-4, , 
2005 Jun 08,4:40,334,317,9.4,13.7,14.9,94,1010.7,0,-4, , 
2005 Jun 08,4:50,335,328,10,13.7,14.8,95,1010.7,0,-4, , 
2005 Jun 08,5:00,333,329,8.9,13.7,14.6,95,1010.8,0,-4, , 
2005 Jun 08,5:10,337,339,9.6,12.5,14.4,95,1010.8,0,-4, , 
2005 Jun 08,5:20,337,339,8.6,11.4,14.3,95,1010.9,0,-4, , 
2005 Jun 08,5:30,339,343,8.3,11.4,14.2,96,1010.9,0,-4, , 
2005 Jun 08,5:40,339,341,7.3,10.2,14.1,96,1010.9,0,-4, , 
2005 Jun 08,5:50,333,330,6.5,8.5,13.9,96,1010.9,0,-4, , 
2005 Jun 08,6:00,339,341,6.5,8.5,13.8,96,1010.8,0,-4,12.7,0
2005 Jun 08,6:10,336,335,6.3,8.5,13.7,97,1010.8,0,-4, , 
2005 Jun 08,6:20,334,333,6.7,7.9,13.7,97,1010.7,0,-4, , 
2005 Jun 08,6:30,333,333,6.3,8.5,13.6,98,1010.8,0,-4, , 
2005 Jun 08,6:40,333,333,5.2,7.4,13.6,98,1010.8,0,-3, , 
2005 Jun 08,6:50,333,333,4.1,5.6,13.7,98,1010.8,0,-2, , 
2005 Jun 08,7:00,333,333,5.4,7.9,13.8,99,1010.7,0,-2, , 
2005 Jun 08,7:10,333,333,5,7.9,14.1,98,1010.6,0,-1, , 
2005 Jun 08,7:20,333,333,4.7,7.4,14.3,97,1010.5,0,-1, , 
2005 Jun 08,7:30,333,333,4.6,7.9,14.5,97,1010.5,0,-1, , 
2005 Jun 08,7:40,341,346,6.4,8.5,14.7,96,1010.4,0,-1, , 
2005 Jun 08,7:50,346,347,7,11.4,14.8,95,1010.2,0,-1, , 
2005 Jun 08,8:00,337,333,7.8,12.5,15,95,1010.2,0,-1, , 
2005 Jun 08,8:10,339,350,8.2,12,15.2,94,1010.2,0,-1, , 
2005 Jun 08,8:20,335,344,8.7,13.1,15.3,94,1010.1,0,-1, , 
2005 Jun 08,8:30,333,336,7.7,11.4,15.4,94,1010,0,-1, , 
2005 Jun 08,8:40,334,328,7.5,12,15.6,94,1010,0,-1, , 
2005 Jun 08,8:50,329,332,9.1,12.5,15.7,94,1010,0,-1, , 
2005 Jun 08,9:00,335,345,8.9,13.7,15.8,93,1009.9,0,-1,12.7,0
2005 Jun 08,9:10,337,340,7.9,13.7,15.8,93,1009.9,0,-1, , 
2005 Jun 08,9:20,331,351,9.9,15.4,15.9,93,1009.8,0,-1, , 
2005 Jun 08,9:30,331,334,9.4,14.9,15.9,92,1009.7,0,-1, , 
2005 Jun 08,9:40,329,324,10.6,17.2,16,91,1009.7,0,-1, , 
2005 Jun 08,9:50,330,338,11.7,18.9,16,91,1009.6,0,-1, , 
2005 Jun 08,10:00,331,318,12.7,18.9,15.9,92,1009.6,0,-1, , 
2005 Jun 08,10:10,328,288,12.6,20,15.9,92,1009.5,0,-1, , 
2005 Jun 08,10:20,327,339,11.3,18.3,15.9,92,1009.4,0,-1, , 
2005 Jun 08,10:30,335,354,12.8,19.5,16,92,1009.4,0,-1, , 
2005 Jun 08,10:40,326,342,10.7,16.6,16,91,1009.4,0,-1, , 
2005 Jun 08,10:50,337,341,10.5,17.7,16,91,1009.3,0,-1, , 
2005 Jun 08,11:00,333,345,10.9,16,16,91,1009.3,0,-1, , 
2005 Jun 08,11:10,321,321,10.1,15.4,16,91,1009.4,0,-1, , 
2005 Jun 08,11:20,311,302,10.2,16,16,91,1009.4,0,-1, , 
2005 Jun 08,11:30,293,298,10.4,15.4,16,92,1009.4,0,-1, , 
2005 Jun 08,11:40,291,297,11,17.7,16,93,1009.5,0,-1, , 
2005 Jun 08,11:50,298,309,10.2,14.3,15.7,94,1009.5,0,-2, , 
2005 Jun 08,12:00,309,310,9.1,13.1,15.2,96,1009.4,0,-2,12.7,0
2005 Jun 08,12:10,314,307,8.6,13.1,14.9,98,1009.5,0,-2, , 
2005 Jun 08,12:20,319,319,5.7,9.7,14.7,100,1009.5,0,-1, , 
2005 Jun 08,12:30,312,332,7,11.4,14.7,100,1009.5,0,-1, , 
2005 Jun 08,12:40,332,345,8.3,12,14.7,100,1009.6,0,0, , 
2005 Jun 08,12:50,339,352,7.8,12,14.6,100,1009.7,0,3, , 
2005 Jun 08,13:00,344,345,8.4,11.4,14.7,100,1009.8,0,10, , 
2005 Jun 08,13:10,343,339,8.5,11.4,14.8,100,1009.8,0,20, , 
2005 Jun 08,13:20,341,339,7.8,10.2,15,100,1009.9,0,26, , 
2005 Jun 08,13:30,334,347,7.3,11.4,15.2,98,1010,0,34, , 
2005 Jun 08,13:40,329,323,8.5,13.1,15.4,96,1010,0,45, , 
2005 Jun 08,13:50,331,319,10.6,16.6,15.7,93,1010,0,83, , 
2005 Jun 08,14:00,330,344,11.2,18.3,15.9,91,1010,0,83, , 
2005 Jun 08,14:10,333,340,12.4,20.6,16.1,88,1010.1,0,106, , 
2005 Jun 08,14:20,330,319,10.9,16.6,16.3,87,1010.1,0,139, , 
2005 Jun 08,14:30,349,354,11.3,19.5,16.5,85,1010.1,0,132, , 
2005 Jun 08,14:40,334,314,11.5,16,16.5,85,1010.2,0,120, , 
2005 Jun 08,14:50,335,340,11.9,17.2,16.6,85,1010.3,0,113, , 
2005 Jun 08,15:00,319,298,12.6,18.9,16.6,86,1010.3,0,140,12.8,18.2
2005 Jun 08,15:10,324,315,13.3,19.5,16.8,85,1010.4,0,168, , 
2005 Jun 08,15:20,319,315,13.2,21.8,16.8,83,1010.5,0,213, , 
2005 Jun 08,15:30,339,344,13.1,22.9,17.1,82,1010.6,0,361, , 
2005 Jun 08,15:40,326,312,14.6,22.3,17.5,81,1010.6,0,348, , 
2005 Jun 08,15:50,314,315,13.2,18.3,17.5,80,1010.5,0,371, , 
2005 Jun 08,16:00,311,306,13.1,21.2,17.7,80,1010.5,0,513, , 
2005 Jun 08,16:10,331,279,13.5,21.8,17.9,79,1010.4,0,652, , 
2005 Jun 08,16:20,308,300,16.5,23.5,18.1,78,1010.4,0,628, , 
2005 Jun 08,16:30,310,310,14.4,24.1,18.4,77,1010.4,0,703, , 
2005 Jun 08,16:40,304,286,18.1,25.8,18.5,76,1010.6,0,749, , 
2005 Jun 08,16:50,306,303,17.5,25.2,18.5,77,1010.7,0,778, , 
2005 Jun 08,17:00,302,296,18.5,27.5,18.5,76,1010.6,0,783, , 
2005 Jun 08,17:10,307,322,17.8,29.2,18.5,75,1010.7,0,803, , 
2005 Jun 08,17:20,298,296,17.9,24.6,18.5,76,1010.7,0,816, , 
